SKU ID ,Date,Volume
426282894,3/18/2022,363
426282894,3/18/2022,350
426282894,3/18/2022,153
426300051,3/18/2022,19
426300051,3/18/2022,28
429008922,3/18/2022,"1,735"
430062852,3/18/2022,"1,627"
430256868,3/18/2022,6
430256868,3/18/2022,41
427488356,3/18/2022,3
427488356,3/18/2022,4
429325961,3/18/2022,"2,711"
426300051,3/18/2022,26
429325961,3/18/2022,777
427488356,3/18/2022,21
427488356,3/18/2022,12
427488356,3/18/2022,31
430256868,3/18/2022,16
429325961,3/18/2022,"1,099"
430410937,3/18/2022,"1,145"
430410937,3/18/2022,168
430410937,3/18/2022,725
430830445,3/18/2022,49
430062852,3/21/2022,"1,620"
430256868,3/21/2022,44
M4641000264,3/21/2022,507
426300051,3/21/2022,23
427001682,3/21/2022,"3,723"
426997339,3/21/2022,"2,243"
430406680,3/21/2022,120
426673635,3/21/2022,"3,166"
430406680,3/21/2022,44
430406680,3/21/2022,172
430406680,3/21/2022,176
426300051,3/21/2022,28
426300051,3/21/2022,19
M4641000264,3/21/2022,736
M4641000264,3/21/2022,737
M4641000264,3/21/2022,739
M4641000264,3/21/2022,125
M4641000264,3/21/2022,612
430256868,3/21/2022,60
427001682,3/21/2022,"3,101"
430572875,3/21/2022,"1,216"
430572875,3/21/2022,"1,212"
430572875,3/21/2022,"1,114"
429325961,3/22/2022,"2,714"
426282894,3/22/2022,363
430215373,3/22/2022,501
430406680,3/22/2022,164
430406680,3/22/2022,30
430406680,3/22/2022,48
426673635,3/22/2022,"1,349"
426300051,3/22/2022,22
426300051,3/22/2022,28
426300051,3/22/2022,26
M4641000264,3/22/2022,425
M4641000264,3/22/2022,127
M4641000264,3/22/2022,249
M4641000264,3/22/2022,718
M4641000264,3/22/2022,705
M4641000264,3/22/2022,375
M4641000264,3/22/2022,191
M4641000264,3/22/2022,431
M4641000264,3/22/2022,379
430062852,3/22/2022,"1,549"
430256868,3/22/2022,56
427001682,3/22/2022,"3,080"
426997339,3/22/2022,"2,229"
426997339,3/22/2022,"2,356"
430406680,3/22/2022,100
430572875,3/22/2022,"1,436"
430572875,3/22/2022,"1,212"
430572875,3/22/2022,607
430572875,3/22/2022,23
430572875,3/22/2022,175
430410937,3/22/2022,"1,398"
430572875,3/22/2022,"1,068"
430063368,3/23/2022,"2,146"
426140779,3/23/2022,"2,083"
426300051,3/23/2022,28
426300051,3/23/2022,28
426300051,3/23/2022,28
430215373,3/23/2022,453
M4641000264,3/23/2022,483
M4641000264,3/23/2022,349
M4641000264,3/23/2022,65
M4641000264,3/23/2022,639
M4641000264,3/23/2022,724
M4641000264,3/23/2022,750
M4641000264,3/23/2022,747
426282894,3/23/2022,407
426282894,3/23/2022,434
430062852,3/23/2022,"1,049"
426997339,3/23/2022,"2,051"
429325961,3/23/2022,"1,601"
426673635,3/23/2022,236
430406680,3/23/2022,185
426673635,3/23/2022,"3,137"
430410937,3/23/2022,"1,443"
430410937,3/23/2022,"1,531"
430410937,3/23/2022,"1,390"
430572875,3/23/2022,451
426300051,3/24/2022,20
426300051,3/24/2022,28
426300051,3/24/2022,23
M4641000264,3/24/2022,706
M4641000264,3/24/2022,565
426282894,3/24/2022,240
430256868,3/24/2022,50
430256868,3/24/2022,55
426300051,3/25/2022,28
426300051,3/25/2022,27
M4641000264,3/25/2022,616
M4641000264,3/25/2022,440
M4641000264,3/25/2022,736
430256868,3/25/2022,52
430256868,3/25/2022,35
426300051,3/25/2022,19
426300051,3/25/2022,3
430215373,3/28/2022,502
430215373,3/28/2022,247
430215373,3/28/2022,234
430215373,3/28/2022,72
430011510,3/28/2022,960
429325961,3/28/2022,"2,482"
426997339,3/28/2022,"2,090"
430063368,3/28/2022,"2,012"
M4641000264,3/28/2022,736
430256180,3/28/2022,17
426300051,3/28/2022,27
430410937,3/28/2022,"1,202"
M4641000264,3/28/2022,518
M4641000264,3/28/2022,684
M4641000264,3/28/2022,748
M4641000264,3/28/2022,736
M4641000264,3/28/2022,737
M4641000264,3/28/2022,463
M4641000264,3/28/2022,283
M4641000264,3/28/2022,306
M4641000264,3/28/2022,510
430063368,3/28/2022,"2,319"
430256180,3/28/2022,15
430256180,3/28/2022,28
430256180,3/28/2022,61
426997339,3/28/2022,"2,226"
426997339,3/28/2022,"1,967"
430410937,3/28/2022,"1,406"
430410937,3/28/2022,"1,377"
429325961,3/28/2022,"2,746"
429325961,3/28/2022,"2,554"
426140779,3/28/2022,"2,066"
430215373,3/29/2022,504
430215373,3/29/2022,492
429008578,3/29/2022,794
427566530,3/29/2022,"3,528"
427566530,3/29/2022,"3,721"
M4641000264,3/29/2022,741
M4641000264,3/29/2022,739
M4641000264,3/29/2022,101
M4641000264,3/29/2022,137
M4641000264,3/29/2022,741
M4641000264,3/29/2022,746
M4641000264,3/29/2022,737
M4641000264,3/29/2022,426
M4641000264,3/29/2022,745
M4641000264,3/29/2022,738
M4641000264,3/29/2022,314
430063368,3/29/2022,"2,270"
429008578,3/29/2022,773
430011510,3/29/2022,"1,622"
430011510,3/29/2022,"1,576"
430011510,3/29/2022,400
430256180,3/29/2022,60
430256180,3/29/2022,60
430256180,3/29/2022,60
426997339,3/29/2022,"2,246"
430410937,3/29/2022,"1,515"
430410937,3/29/2022,"1,197"
430410937,3/29/2022,"1,394"
429325961,3/29/2022,"2,503"
429325961,3/29/2022,"2,604"
429325961,3/29/2022,"2,579"
426997339,3/29/2022,402
430215373,3/30/2022,42
430215373,3/30/2022,397
430215373,3/30/2022,513
430063368,3/30/2022,399
430063368,3/30/2022,377
430011510,3/30/2022,709
M4641000264,3/30/2022,366
M4641000264,3/30/2022,267
427488356,3/30/2022,45
427566530,3/30/2022,"3,539"
427566530,3/30/2022,"1,374"
M4641000264,3/30/2022,737
M4641000264,3/30/2022,748
M4641000264,3/30/2022,753
M4641000264,3/30/2022,737
M4641000264,3/30/2022,705
M4641000264,3/30/2022,767
M4641000264,3/30/2022,750
M4641000264,3/30/2022,816
430063368,3/30/2022,"2,260"
430063368,3/30/2022,320
430011510,3/30/2022,"1,708"
430011510,3/30/2022,197
430011510,3/30/2022,"1,362"
430011510,3/30/2022,"1,591"
430256180,3/30/2022,62
427488356,3/30/2022,44
427488356,3/30/2022,49
430410937,3/30/2022,"1,367"
430410937,3/30/2022,"1,360"
429325961,3/30/2022,"2,588"
429325961,3/30/2022,"2,670"
426300051,3/30/2022,25
429008578,3/30/2022,"1,581"
429008578,3/30/2022,226
429325961,3/30/2022,"2,756"
426300051,3/31/2022,28
427488356,3/31/2022,48
427488356,3/31/2022,43
427565068,3/31/2022,"3,417"
427565068,3/31/2022,"1,385"
427565068,3/31/2022,191
429325961,3/31/2022,"2,707"
429325961,3/31/2022,"2,660"
429325961,3/31/2022,32
430011510,3/31/2022,"1,661"
430011510,3/31/2022,"1,514"
430011510,3/31/2022,43
430011510,3/31/2022,"1,628"
430215373,3/31/2022,345
M4641000264,3/31/2022,152
M4641000264,3/31/2022,101
M4641000264,3/31/2022,375
M4641000264,3/31/2022,370
M4641000264,3/31/2022,198
M4641000264,3/31/2022,119
M4641000264,3/31/2022,250
M4641000264,3/31/2022,646
M4641000264,3/31/2022,483
M4641000264,3/31/2022,500
430063110,3/31/2022,577
430507601,3/31/2022,"1,200"
430256868,3/31/2022,51
430063110,3/31/2022,"1,528"
M4641000264,3/31/2022,467
430063110,3/31/2022,"1,380"
430507601,3/31/2022,"1,141"
430256868,3/31/2022,45
M4641000264,3/31/2022,237
M4641000264,3/31/2022,250
M4641000264,3/31/2022,74
M4641000264,3/31/2022,742
M4641000264,3/31/2022,716
M4641000264,3/31/2022,826
427565068,3/31/2022,"1,045"
427565068,3/31/2022,681
430063110,3/31/2022,356
427565068,3/31/2022,96
430063110,3/31/2022,"1,456"
426300051,3/31/2022,26
426300051,4/1/2022,27
426673635,4/1/2022,"4,521"
427488356,4/1/2022,43
427488356,4/1/2022,8
429325961,4/1/2022,"2,514"
429325961,4/1/2022,"2,569"
430011510,4/1/2022,"1,664"
430011510,4/1/2022,"1,488"
429325961,4/1/2022,"2,258"
430507601,4/1/2022,236
M4641000264,4/1/2022,536
M4641000264,4/1/2022,556
M4641000264,4/1/2022,133
M4641000264,4/1/2022,140
426673635,4/1/2022,"4,150"
427565068,4/1/2022,"1,615"
M4641000264,4/1/2022,746
M4641000264,4/1/2022,741
M4641000264,4/1/2022,698
M4641000264,4/1/2022,736
430062852,4/1/2022,"1,371"
430062852,4/1/2022,131
M4641000264,4/1/2022,470
427565068,4/1/2022,"1,044"
M4641000264,4/1/2022,736
M4641000264,4/1/2022,690
430062852,4/1/2022,"1,303"
429008578,4/4/2022,564
429325961,4/4/2022,"2,614"
430063110,4/4/2022,"1,818"
430572875,4/4/2022,"1,237"
M4641000264,4/4/2022,720
426300051,4/4/2022,29
426282894,4/4/2022,362
429325058,4/4/2022,"2,657"
426282894,4/4/2022,377
426282894,4/4/2022,360
426282894,4/4/2022,363
426282894,4/4/2022,388
426300051,4/4/2022,22
429325058,4/4/2022,"2,991"
M4641000264,4/4/2022,741
M4641000264,4/4/2022,735
M4641000264,4/4/2022,736
M4641000264,4/4/2022,26
M4641000264,4/4/2022,28
M4641000264,4/4/2022,726
M4641000264,4/4/2022,658
430572875,4/4/2022,"1,241"
429325961,4/4/2022,"2,655"
429325961,4/4/2022,"1,998"
429008578,4/4/2022,"1,823"
426282894,4/5/2022,400
426282894,4/5/2022,362
426282894,4/5/2022,369
426300051,4/5/2022,28
426300051,4/5/2022,28
429325058,4/5/2022,"2,038"
M4641000264,4/5/2022,442
M4641000264,4/5/2022,361
M4641000264,4/5/2022,369
M4641000264,4/5/2022,380
M4641000264,4/5/2022,264
M4641000264,4/5/2022,206
M4641000264,4/5/2022,739
M4641000264,4/5/2022,739
M4641000264,4/5/2022,737
M4641000264,4/5/2022,498
M4641000264,4/5/2022,424
M4641000264,4/5/2022,317
M4641000264,4/5/2022,224
430572875,4/5/2022,618
430572875,4/5/2022,640
430572875,4/5/2022,"1,356"
430572875,4/5/2022,"1,258"
430572875,4/5/2022,"1,043"
430572875,4/5/2022,192
429325961,4/5/2022,"1,471"
429325961,4/5/2022,"2,648"
429325961,4/5/2022,"2,201"
429325961,4/5/2022,"2,698"
429325961,4/5/2022,"2,320"
429325961,4/5/2022,773
429325961,4/5/2022,"1,705"
429008578,4/5/2022,990
429325101,4/6/2022,"1,783"
429368230,4/6/2022,"2,928"
429368230,4/6/2022,"1,165"
429368230,4/6/2022,"2,266"
426282894,4/6/2022,24
426282894,4/6/2022,361
426282894,4/6/2022,363
426282894,4/6/2022,391
426282894,4/6/2022,407
426300051,4/6/2022,27
426300051,4/6/2022,25
M4641000264,4/6/2022,743
M4641000264,4/6/2022,750
M4641000264,4/6/2022,743
M4641000264,4/6/2022,739
M4641000264,4/6/2022,737
M4641000264,4/6/2022,738
430572875,4/6/2022,"1,267"
430572875,4/6/2022,"1,326"
430572875,4/6/2022,"1,317"
430572875,4/6/2022,"1,198"
430572875,4/6/2022,"1,239"
430572875,4/6/2022,"1,329"
429325961,4/6/2022,"1,839"
429325961,4/6/2022,"2,700"
429325961,4/6/2022,"1,939"
429325961,4/6/2022,"2,631"
429325961,4/6/2022,"2,259"
427566530,4/7/2022,"3,538"
426282894,4/7/2022,386
426282894,4/7/2022,361
426282894,4/7/2022,360
426282894,4/7/2022,363
426282894,4/7/2022,385
426282894,4/7/2022,432
426300051,4/7/2022,28
426300051,4/7/2022,2
426300051,4/7/2022,22
429325101,4/7/2022,"1,968"
M4641000264,4/7/2022,767
M4641000264,4/7/2022,739
M4641000264,4/7/2022,736
M4641000264,4/7/2022,742
M4641000264,4/7/2022,736
430572875,4/7/2022,"1,416"
430572875,4/7/2022,"1,387"
430572875,4/7/2022,"1,215"
430572875,4/7/2022,"1,396"
429325961,4/7/2022,"2,850"
429325961,4/7/2022,"2,723"
429325961,4/7/2022,"2,737"
429368230,4/7/2022,"1,219"
429368230,4/7/2022,"1,636"
427566530,4/8/2022,"3,538"
427566530,4/8/2022,"1,609"
427566530,4/8/2022,"1,640"
426282894,4/8/2022,400
426282894,4/8/2022,407
426282894,4/8/2022,360
426282894,4/8/2022,380
426282894,4/8/2022,362
426300051,4/8/2022,28
M4641000264,4/8/2022,738
M4641000264,4/8/2022,736
430572875,4/8/2022,704
430572875,4/8/2022,425
430572875,4/8/2022,130
430572875,4/8/2022,"1,448"
429325961,4/8/2022,"2,746"
429325961,4/8/2022,"2,730"
430572875,4/8/2022,"1,210"
429325961,4/8/2022,"2,704"
429325961,4/8/2022,275
429325961,4/8/2022,"1,937"
426300051,4/8/2022,21
427566530,4/8/2022,"1,491"
427566530,4/8/2022,"1,902"
429325961,4/8/2022,343
430204408,4/11/2022,"1,619"
M4641000264,4/11/2022,622
429325961,4/11/2022,"2,702"
430572875,4/11/2022,"1,346"
429008578,4/11/2022,"1,806"
426282894,4/11/2022,595
430410937,4/11/2022,"1,317"
426300051,4/11/2022,16
426300051,4/11/2022,28
M4641000264,4/11/2022,681
M4641000264,4/11/2022,609
M4641000264,4/11/2022,555
M4641000264,4/11/2022,748
430572875,4/11/2022,"1,204"
430410937,4/11/2022,"1,319"
430410937,4/11/2022,"1,360"
430410937,4/11/2022,"1,392"
430410937,4/11/2022,"1,368"
429325961,4/11/2022,"2,716"
429325961,4/11/2022,"2,740"
429325961,4/11/2022,"2,782"
429325961,4/11/2022,"2,719"
430204408,4/11/2022,288
426282894,4/11/2022,47
426300051,4/11/2022,25
426673119,4/12/2022,"4,514"
430063368,4/12/2022,"1,989"
426300051,4/12/2022,23
426300051,4/12/2022,28
M4641000264,4/12/2022,738
M4641000264,4/12/2022,738
M4641000264,4/12/2022,741
M4641000264,4/12/2022,736
M4641000264,4/12/2022,741
M4641000264,4/12/2022,761
M4641000264,4/12/2022,736
430572875,4/12/2022,"1,394"
430572875,4/12/2022,"1,321"
430572875,4/12/2022,"1,377"
429008578,4/12/2022,"1,819"
429008578,4/12/2022,"1,800"
429008578,4/12/2022,857
430410937,4/12/2022,"1,392"
430410937,4/12/2022,"1,359"
430410937,4/12/2022,"1,421"
429325961,4/12/2022,"2,706"
429325961,4/12/2022,"2,708"
429325961,4/12/2022,"2,741"
429325961,4/12/2022,"2,683"
426282894,4/12/2022,651
426300051,4/12/2022,23
430062852,4/13/2022,"1,513"
426673119,4/13/2022,"3,094"
M4641000264,4/13/2022,739
M4641000264,4/13/2022,736
M4641000264,4/13/2022,700
M4641000264,4/13/2022,736
M4641000264,4/13/2022,815
M4641000264,4/13/2022,788
430572875,4/13/2022,"1,540"
430572875,4/13/2022,"1,250"
430572875,4/13/2022,"1,347"
430062852,4/13/2022,"1,339"
430410937,4/13/2022,444
430410937,4/13/2022,"1,342"
430410937,4/13/2022,"1,409"
430410937,4/13/2022,"1,450"
429325961,4/13/2022,"2,756"
429325961,4/13/2022,"2,731"
429325961,4/13/2022,"2,794"
429325961,4/13/2022,"1,331"
429325961,4/13/2022,"2,805"
426282894,4/13/2022,688
429008578,4/13/2022,155
429105500,4/13/2022,768
429105500,4/13/2022,"1,044"
429105500,4/13/2022,"1,114"
430407411,4/13/2022,"1,376"
430407411,4/13/2022,"1,364"
430407411,4/13/2022,"1,333"
430063110,4/14/2022,968
M4641000264,4/14/2022,703
M4641000264,4/14/2022,711
M4641000264,4/14/2022,737
M4641000264,4/14/2022,741
M4641000264,4/14/2022,737
M4641000264,4/14/2022,660
430572875,4/14/2022,666
430572875,4/14/2022,"1,216"
430063110,4/14/2022,184
430410937,4/14/2022,"1,376"
430410937,4/14/2022,"1,360"
430410937,4/14/2022,"1,564"
429325961,4/14/2022,"2,554"
429325961,4/14/2022,"2,803"
429812592,4/14/2022,634
429812592,4/14/2022,"1,367"
426282894,4/14/2022,630
429812592,4/14/2022,"1,424"
426673119,4/14/2022,"4,503"
430063110,4/14/2022,647
430708626,4/14/2022,59
429105500,4/14/2022,"1,060"
429105500,4/14/2022,972
429105500,4/14/2022,77
429105500,4/14/2022,"1,187"
430407411,4/14/2022,"1,315"
430407411,4/14/2022,"1,298"
430407411,4/14/2022,559
426997339,4/15/2022,"1,617"
427001682,4/15/2022,"2,724"
M4641000264,4/15/2022,737
M4641000264,4/15/2022,736
M4641000264,4/15/2022,720
M4641000264,4/15/2022,736
430410937,4/15/2022,"1,382"
430410937,4/15/2022,"1,177"
426997339,4/15/2022,"1,957"
427001682,4/15/2022,"1,622"
429325961,4/15/2022,"2,547"
429325961,4/15/2022,"2,742"
429325961,4/15/2022,"2,742"
M4641000264,4/15/2022,457
429812592,4/15/2022,699
426673119,4/15/2022,"2,359"
430063110,4/15/2022,"1,736"
427001682,4/15/2022,"1,392"
430708626,4/15/2022,95
429105500,4/15/2022,237
429105500,4/15/2022,816
429105500,4/15/2022,308
429105500,4/15/2022,817
#N/A,4/15/2022,0
#N/A,4/15/2022,0
430063110,4/18/2022,"2,081"
430518695,4/18/2022,"1,483"
430708626,4/18/2022,52
M4641000264,4/18/2022,744
426245312,4/18/2022,240
426673635,4/18/2022,"2,829"
426997339,4/18/2022,"1,072"
429325961,4/18/2022,"2,729"
427001682,4/18/2022,"3,606"
426245312,4/18/2022,800
M4641000264,4/18/2022,745
M4641000264,4/18/2022,736
M4641000264,4/18/2022,736
M4641000264,4/18/2022,740
M4641000264,4/18/2022,739
M4641000264,4/18/2022,621
M4641000264,4/18/2022,750
M4641000264,4/18/2022,758
M4641000264,4/18/2022,512
430708626,4/18/2022,34
430063110,4/18/2022,"1,535"
426997339,4/18/2022,"1,093"
426997339,4/18/2022,"2,232"
426997339,4/18/2022,"2,257"
429325961,4/18/2022,"2,801"
427001682,4/18/2022,"1,566"
427001682,4/18/2022,"2,209"
430062852,4/19/2022,"1,766"
427565068,4/19/2022,"3,013"
429325101,4/19/2022,"2,738"
426245312,4/19/2022,"1,043"
M4641000264,4/19/2022,741
M4641000264,4/19/2022,689
M4641000264,4/19/2022,738
M4641000264,4/19/2022,737
M4641000264,4/19/2022,702
M4641000264,4/19/2022,710
M4641000264,4/19/2022,723
M4641000264,4/19/2022,743
M4641000264,4/19/2022,773
M4641000264,4/19/2022,582
426997339,4/19/2022,"2,126"
426997339,4/19/2022,"2,285"
426997339,4/19/2022,"2,283"
426997339,4/19/2022,"2,222"
426997339,4/19/2022,"2,233"
426997339,4/19/2022,761
430062852,4/19/2022,"1,652"
430062852,4/19/2022,"1,541"
430518695,4/19/2022,"1,451"
430518695,4/19/2022,"1,223"
430518695,4/19/2022,722
429325961,4/19/2022,"2,377"
429325961,4/19/2022,"2,708"
429325961,4/19/2022,"2,668"
427001682,4/19/2022,"1,386"
427001682,4/19/2022,"2,310"
427001682,4/19/2022,"2,999"
427565068,4/19/2022,134
430868371,4/20/2022,40
430868371,4/20/2022,48
430868371,4/20/2022,40
430469933,4/20/2022,"1,471"
430469933,4/20/2022,"1,260"
430469933,4/20/2022,724
429411488,4/20/2022,"2,009"
430063368,4/20/2022,"1,428"
429325101,4/20/2022,"1,106"
M4641000264,4/20/2022,739
M4641000264,4/20/2022,739
M4641000264,4/20/2022,737
M4641000264,4/20/2022,750
M4641000264,4/20/2022,737
426997339,4/20/2022,"2,232"
426997339,4/20/2022,"2,301"
426997339,4/20/2022,"2,220"
426997339,4/20/2022,"1,670"
426997339,4/20/2022,"2,251"
430062852,4/20/2022,"1,630"
430062852,4/20/2022,"1,550"
430062852,4/20/2022,"1,605"
429325961,4/20/2022,"1,344"
429325961,4/20/2022,"1,159"
429325961,4/20/2022,"2,300"
429325961,4/20/2022,"2,679"
429325961,4/20/2022,"2,404"
429325961,4/20/2022,"2,622"
426245312,4/20/2022,"1,038"
430868371,4/21/2022,44
430868371,4/21/2022,46
430868371,4/21/2022,49
M4641000264,4/21/2022,737
M4641000264,4/21/2022,737
M4641000264,4/21/2022,736
M4641000264,4/21/2022,741
M4641000264,4/21/2022,731
M4641000264,4/21/2022,741
426997339,4/21/2022,"1,766"
426997339,4/21/2022,583
426997339,4/21/2022,"2,221"
430062852,4/21/2022,"1,723"
430062852,4/21/2022,952
430062852,4/21/2022,"1,504"
430062852,4/21/2022,"1,819"
429325961,4/21/2022,"1,781"
429325961,4/21/2022,"2,567"
429325961,4/21/2022,647
429325961,4/21/2022,"2,679"
429325961,4/21/2022,"2,643"
429325961,4/21/2022,"2,614"
429325961,4/21/2022,"2,601"
430063368,4/21/2022,955
430063368,4/21/2022,562
430063368,4/21/2022,56
430063368,4/21/2022,267
426300051,4/21/2022,24
430063368,4/21/2022,"2,000"
430063368,4/21/2022,"1,099"
430063368,4/21/2022,"1,162"
430868371,4/22/2022,52
430868371,4/22/2022,46
430868371,4/22/2022,35
M4641000264,4/22/2022,738
M4641000264,4/22/2022,736
M4641000264,4/22/2022,726
M4641000264,4/22/2022,739
M4641000264,4/22/2022,750
M4641000264,4/22/2022,720
426997339,4/22/2022,"2,238"
430062852,4/22/2022,"1,546"
430062852,4/22/2022,659
429325961,4/22/2022,"2,467"
429325961,4/22/2022,"2,784"
426997339,4/22/2022,"1,437"
429325961,4/22/2022,"2,596"
429325961,4/22/2022,"2,705"
426997339,4/22/2022,738
430063368,4/22/2022,"2,260"
426300051,4/22/2022,28
430063368,4/22/2022,158
429325961,4/22/2022,855
430063368,4/22/2022,364
426997339,4/22/2022,"1,858"
#N/A,4/18/2022,1
#N/A,4/18/2022,1
M4641000264,4/25/2022,716
430063368,4/25/2022,"2,281"
430062852,4/25/2022,"1,696"
426997339,4/25/2022,"2,217"
426282894,4/25/2022,342
429849314,4/25/2022,"1,210"
426300051,4/25/2022,26
430011510,4/25/2022,"1,648"
426282894,4/25/2022,432
M4641000264,4/25/2022,705
M4641000264,4/25/2022,702
M4641000264,4/25/2022,741
M4641000264,4/25/2022,738
426997339,4/25/2022,"2,267"
426997339,4/25/2022,"2,065"
430062852,4/25/2022,"1,791"
430062852,4/25/2022,"2,164"
430063368,4/25/2022,"2,289"
430063368,4/25/2022,"2,105"
430011510,4/25/2022,"1,669"
430011510,4/25/2022,"1,598"
429411402,4/25/2022,"3,420"
430868371,4/25/2022,60
430868371,4/25/2022,46
430868371,4/25/2022,49
429008578,4/26/2022,"1,881"
427565068,4/26/2022,"2,844"
426282894,4/26/2022,653
426282894,4/26/2022,651
426282894,4/26/2022,715
426300051,4/26/2022,28
M4641000264,4/26/2022,736
M4641000264,4/26/2022,737
426997339,4/26/2022,931
429008578,4/26/2022,"1,887"
430062852,4/26/2022,"2,031"
430062852,4/26/2022,"1,181"
430063368,4/26/2022,"2,341"
430063368,4/26/2022,"2,285"
430063368,4/26/2022,"1,080"
430011510,4/26/2022,"1,679"
430011510,4/26/2022,"1,660"
430011510,4/26/2022,"1,659"
429849314,4/26/2022,"1,550"
429849314,4/26/2022,"1,479"
427565068,4/26/2022,140
430868371,4/26/2022,59
430868371,4/26/2022,26
430868371,4/26/2022,14
430868371,4/26/2022,52
430204408,4/27/2022,"1,733"
430063110,4/27/2022,"2,124"
429847594,4/27/2022,"1,032"
426282894,4/27/2022,677
426282894,4/27/2022,703
426282894,4/27/2022,758
430204408,4/27/2022,241
430204408,4/27/2022,114
430204408,4/27/2022,231
426300051,4/27/2022,28
M4641000264,4/27/2022,741
M4641000264,4/27/2022,790
M4641000264,4/27/2022,740
429008578,4/27/2022,573
429008578,4/27/2022,"1,331"
430063110,4/27/2022,"1,519"
429847594,4/27/2022,"1,459"
429847594,4/27/2022,"1,408"
430011510,4/27/2022,"1,521"
430011510,4/27/2022,"1,564"
430011510,4/27/2022,"1,455"
429849314,4/27/2022,"1,682"
429849314,4/27/2022,"1,550"
429849314,4/27/2022,"1,576"
429008578,4/27/2022,"1,078"
430868371,4/27/2022,44
430868371,4/27/2022,54
430868371,4/27/2022,42
430507601,4/28/2022,"1,369"
430708626,4/28/2022,15
429440599,4/28/2022,22
426282894,4/28/2022,656
426282894,4/28/2022,655
426300051,4/28/2022,28
M4641000264,4/28/2022,737
M4641000264,4/28/2022,740
430708626,4/28/2022,41
430708626,4/28/2022,33
430708626,4/28/2022,13
430708626,4/28/2022,6
430708626,4/28/2022,59
429440599,4/28/2022,49
429440599,4/28/2022,39
430011510,4/28/2022,"1,632"
430011510,4/28/2022,"1,605"
430011510,4/28/2022,"1,439"
430011510,4/28/2022,"1,654"
430011510,4/28/2022,"1,661"
429849314,4/28/2022,217
426282894,4/28/2022,760
429847594,4/28/2022,185
430204408,4/28/2022,"4,356"
429847594,4/28/2022,254
430868371,4/28/2022,14
430868371,4/28/2022,12
430868371,4/28/2022,16
430868371,4/28/2022,42
430868371,4/28/2022,48
427001682,4/29/2022,"3,400"
426300051,4/29/2022,28
M4641000264,4/29/2022,474
M4641000264,4/29/2022,748
M4641000264,4/29/2022,737
430507601,4/29/2022,"1,140"
427001682,4/29/2022,"3,200"
430011510,4/29/2022,"1,570"
430011510,4/29/2022,954
430011510,4/29/2022,683
430011510,4/29/2022,1
430011510,4/29/2022,"1,756"
430011510,4/29/2022,"1,696"
426282894,4/29/2022,651
426282894,4/29/2022,657
426282894,4/29/2022,653
430204408,4/29/2022,825
430708626,4/29/2022,20
430708626,4/29/2022,16
430708626,4/29/2022,17
430708626,4/29/2022,46
430011510,4/29/2022,726
430011510,4/29/2022,"1,553"
430868371,4/29/2022,50
430868371,4/29/2022,56
430868371,4/29/2022,45
#N/A,4/18/2022,1
429440599,5/9/2022,56
429922543,5/9/2022,914
430469933,5/9/2022,"1,292"
429945978,5/9/2022,"1,260"
430572875,5/9/2022,"1,373"
M4641000264,5/9/2022,540
430197657,5/9/2022,"1,889"
426300051,5/9/2022,23
427001682,5/9/2022,"2,532"
425963447,5/9/2022,"1,335"
426300051,5/9/2022,16
429922543,5/9/2022,979
429922543,5/9/2022,599
429945978,5/9/2022,"1,145"
429945978,5/9/2022,755
430469933,5/9/2022,288
429440599,5/9/2022,44
430197657,5/9/2022,"1,887"
430572875,5/9/2022,927
430601986,5/9/2022,636
426282894,5/9/2022,612
426282894,5/9/2022,332
426282894,5/9/2022,242
430601986,5/9/2022,559
427159191,5/10/2022,6
430204408,5/10/2022,"4,253"
426300051,5/10/2022,28
426300051,5/10/2022,21
M4641000264,5/10/2022,79
425963447,5/10/2022,"1,756"
425963447,5/10/2022,"1,754"
425963447,5/10/2022,"1,002"
425963447,5/10/2022,885
427001682,5/10/2022,"3,497"
427001682,5/10/2022,"3,439"
427001682,5/10/2022,"3,807"
427001682,5/10/2022,"3,629"
427159191,5/10/2022,43
430197657,5/10/2022,"1,286"
430197657,5/10/2022,"1,953"
430197657,5/10/2022,"1,691"
429945978,5/10/2022,59
429945978,5/10/2022,439
429945978,5/10/2022,710
429945978,5/10/2022,386
430579368,5/10/2022,"1,233"
430602717,5/10/2022,234
426282894,5/10/2022,664
426282894,5/10/2022,598
430601986,5/10/2022,365
430601986,5/10/2022,661
430601986,5/10/2022,518
430602717,5/10/2022,469
430602717,5/10/2022,544
430579368,5/10/2022,"1,220"
429812592,5/11/2022,"1,177"
429997105,5/11/2022,"1,709"
426300051,5/11/2022,25
429812592,5/11/2022,"1,262"
427001682,5/11/2022,"3,809"
427001682,5/11/2022,"3,692"
427001682,5/11/2022,"3,851"
427001682,5/11/2022,"3,668"
427159191,5/11/2022,53
427159191,5/11/2022,29
427159191,5/11/2022,16
427159191,5/11/2022,3
425963447,5/11/2022,"1,663"
430197657,5/11/2022,599
427159191,5/11/2022,37
426282894,5/11/2022,661
426282894,5/11/2022,765
430601986,5/11/2022,552
430601986,5/11/2022,713
430601986,5/11/2022,611
430602717,5/11/2022,392
430602717,5/11/2022,706
430602717,5/11/2022,694
430579368,5/11/2022,"1,142"
430579368,5/11/2022,"1,013"
429167721,5/12/2022,340
430708626,5/12/2022,45
429008578,5/12/2022,632
426300051,5/12/2022,26
426300051,5/12/2022,2
