Date,Pay Code,Hours,Wages,Associate UIK
10/27/2022,Overtime,4.15,118.28,2746864
10/27/2022,Regular,9.05,171.95,2741170
10/27/2022,Regular,7.87,118.63,2727338
10/27/2022,Regular,5.07,97.53,2742496
10/27/2022,Regular,8.17,123.15,2725531
10/27/2022,Regular,7.65,114.29,2726974
10/27/2022,Regular,6.47,97.52,2736334
10/27/2022,Regular,8,384.62,2735073
10/27/2022,Regular,8,346.15,2739168
10/27/2022,Regular,0.25,3.74,2727429
10/27/2022,Regular,8.85,174.88,2726233
10/27/2022,Regular,7.85,140.83,2725648
10/27/2022,Regular,8,160,2744745
10/27/2022,Regular,8,158.08,2726402
10/27/2022,Regular,8,122.32,2727364
10/27/2022,Regular,8.1,153.9,2726987
10/27/2022,Regular,6.53,98.52,2726961
10/27/2022,Regular,8.57,129.19,2727000
10/27/2022,Regular,8.43,127.17,2725544
10/27/2022,Regular,8,120.64,2727715
10/27/2022,Regular,8.43,247.94,2725505
10/27/2022,Regular,8,178.08,2726168
10/27/2022,Regular,2.8,61.15,2726285
10/27/2022,Overtime,5.95,194.92,2726285
10/27/2022,Regular,8.35,158.65,2741157
10/27/2022,Regular,7.27,145.99,2726571
10/27/2022,Regular,7.57,145.66,2701806
10/27/2022,Regular,7.42,142.77,2710048
10/27/2022,Regular,8.5,161.5,2741144
10/27/2022,Regular,0.48,9.05,2726480
10/27/2022,Regular,7.73,116.62,2727013
10/27/2022,Regular,8,515.38,2727728
10/27/2022,Regular,9,189.81,2725388
10/27/2022,Regular,8.35,149.8,2735021
10/27/2022,Regular,8,615.38,2727767
10/27/2022,Regular,8,120.64,2727403
10/27/2022,Regular,9.03,207.77,2741105
10/27/2022,Regular,8.5,185.64,2725908
10/27/2022,Regular,8.62,188.19,2726194
10/27/2022,Regular,8,120.64,2727026
10/27/2022,Regular,8.62,171.9,2725557
10/27/2022,Regular,8.6,174.15,2742561
10/27/2022,Regular,7.87,145.53,2742548
10/27/2022,Regular,8,309.57,2727819
10/27/2022,Regular,7.95,165.44,2725609
10/27/2022,Unpaid Time Off,8,0,2735047
10/27/2022,Overtime,3.55,101.18,2746877
10/27/2022,Regular,5.02,95.32,2746877
10/27/2022,Regular,8.03,196.82,2746955
10/27/2022,Regular,7.83,140.53,2727468
10/27/2022,Regular,7.88,117.78,2727052
10/27/2022,Regular,7.98,143.7,2745577
10/27/2022,Regular,8.05,150.94,2741079
10/27/2022,Regular,8.25,188.76,2726181
10/27/2022,Regular,7.9,143.07,2725661
10/27/2022,Regular,8,238.46,2743263
10/27/2022,Regular,7.88,118.88,2727065
10/27/2022,Regular,7.88,118.88,2727078
10/27/2022,Regular,7.63,115.11,2727091
10/27/2022,Regular,8.02,138.29,2727104
10/27/2022,Regular,7.77,117.12,2727962
10/27/2022,PTO,8,120.64,2727117
10/27/2022,Regular,8.35,165,2727130
10/27/2022,Regular,8.63,197.53,2726532
10/27/2022,Regular,8,269.23,2725518
10/27/2022,Overtime,1.38,38.47,2737088
10/27/2022,Regular,6.62,122.67,2737088
10/27/2022,Regular,8,348.08,2729860
10/27/2022,Regular,8,211.54,2726714
10/27/2022,Regular,7.98,143.22,2725674
10/27/2022,Regular,8,120.64,2727884
10/27/2022,Regular,8.12,158.84,2725947
10/27/2022,Regular,8.25,159.64,2726337
10/27/2022,Overtime,2.45,106.58,2742535
10/27/2022,Regular,7.53,218.47,2742535
10/27/2022,Regular,8,158.08,2727143
10/27/2022,Regular,8.48,161.18,2747046
10/27/2022,Regular,8.25,167.31,2726506
10/27/2022,Regular,8,123.44,2727182
10/27/2022,Unpaid Time Off,8,0,2725934
10/27/2022,Regular,8.6,203.22,2728937
10/27/2022,Regular,8.92,285.33,2745499
10/27/2022,Regular,8.5,192.61,2726038
10/27/2022,Regular,8.58,202.82,2726207
10/27/2022,Regular,8,250.5,2726025
10/27/2022,Regular,8.92,285.33,2747345
10/27/2022,Overtime,3.5,100.64,2726428
10/27/2022,Regular,4.9,93.93,2726428
10/27/2022,Regular,9.78,231.18,2725466
10/27/2022,Regular,8.25,148.01,2735138
10/28/2022,Regular,7.75,116.87,2727156
10/28/2022,Regular,8,258.49,2727832
10/28/2022,Regular,7.73,116.62,2727208
10/28/2022,Overtime,0.52,13.9,2725570
10/28/2022,Regular,7.25,130.07,2725570
10/28/2022,Regular,8.5,185.64,2726090
10/28/2022,Regular,8,237.94,2736269
10/28/2022,Regular,4.35,85.96,2736347
10/28/2022,Overtime,0.1,2.67,2725583
10/28/2022,Regular,7.82,138.9,2725583
10/28/2022,Regular,7.75,119.58,2726766
10/28/2022,Regular,7.38,110.31,2727221
10/28/2022,Regular,7.67,115.61,2727234
10/28/2022,Overtime,8.63,291.38,2725739
10/28/2022,Regular,0.8,18,2725739
10/28/2022,Overtime,3.58,109.01,2726389
10/28/2022,Regular,8,384.62,2727845
10/28/2022,Overtime,2.42,71.63,2725856
10/28/2022,Regular,6.93,137,2725856
10/28/2022,Regular,8.62,168.63,2737036
10/28/2022,Regular,8,230.77,2726272
10/28/2022,Regular,6.2,143.22,2725921
10/28/2022,Overtime,2.45,84.89,2725921
10/28/2022,Regular,8.5,167.96,2729028
10/28/2022,Overtime,3.05,99.92,2725960
10/28/2022,Regular,4.95,108.11,2725960
10/28/2022,Regular,7.77,139.33,2725596
10/28/2022,Regular,4.28,98,2725986
10/28/2022,Overtime,4.22,144.72,2725986
10/28/2022,Overtime,2.45,79.49,2725973
10/28/2022,Regular,5.55,120.05,2725973
10/28/2022,Regular,7.75,116.87,2726792
10/28/2022,Overtime,0.82,24.24,2726298
10/28/2022,Regular,7.28,144.14,2726298
10/28/2022,Regular,8.08,121.9,2726805
10/28/2022,Unpaid Time Off,8,0,2728989
10/28/2022,Unpaid Time Off,8,0,2727169
10/28/2022,Regular,7.75,119.58,2726818
10/28/2022,Regular,8,259.86,2725453
10/28/2022,Regular,7.53,113.52,2726623
10/28/2022,Regular,6.37,114.6,2745551
10/28/2022,Overtime,2.13,57.6,2745551
10/28/2022,Regular,7.67,114.54,2727260
10/28/2022,Overtime,0.1,2.24,2727260
10/28/2022,Regular,8,230.77,2729041
10/28/2022,Regular,6.93,134.16,2726350
10/28/2022,PTO,8,168,2726415
10/28/2022,Unpaid Time Off,8,0,2726857
10/28/2022,Regular,7.73,116.62,2726896
10/28/2022,Regular,8,357.69,2731004
10/28/2022,Overtime,2.92,128.63,2725492
10/28/2022,Regular,5.35,157.29,2725492
10/28/2022,Regular,7.82,117.88,2726909
10/28/2022,Regular,8,223.08,2725869
10/28/2022,PTO,8,144.88,2736321
10/28/2022,Regular,8,353.85,2729964
10/28/2022,Regular,4.77,94.19,2726597
10/28/2022,Regular,8,234.18,2726155
10/28/2022,Regular,8.25,167.31,2726545
10/28/2022,Overtime,4.12,117.33,2745564
10/28/2022,Regular,3.67,69.67,2745564
10/28/2022,PTO,8,120.64,2726948
10/28/2022,Regular,7,149.24,2726441
10/28/2022,Overtime,1.25,39.98,2726441
10/28/2022,Overtime,2.98,87.58,2735086
10/28/2022,Regular,4.68,91.65,2735086
10/28/2022,Overtime,3.6,122.36,2726012
10/28/2022,Regular,4.9,111.03,2726012
10/28/2022,Regular,3.42,67.51,2726129
10/28/2022,Regular,4.52,91.6,2726584
10/28/2022,Regular,7.75,116.87,2727286
10/28/2022,Regular,7.63,114.04,2727689
10/28/2022,PTO,8,315.44,2727858
10/28/2022,Regular,8,151.44,2725401
10/28/2022,Regular,8,328.82,2727806
10/28/2022,Regular,7.68,118.55,2727312
10/28/2022,Regular,7.68,118.55,2727325
10/28/2022,Regular,8,120.64,2726935
10/28/2022,Regular,7.03,131.66,2736997
10/28/2022,Overtime,1.22,34.16,2736997
10/28/2022,Regular,4.45,87.09,2725882
10/28/2022,Overtime,4.18,122.8,2725882
10/28/2022,Overtime,5.2,148.2,2741170
10/28/2022,Regular,3.58,68.08,2741170
10/28/2022,Regular,7.73,116.62,2727338
10/28/2022,Regular,8,199.84,2725427
10/28/2022,Regular,7.98,143.22,2725700
10/28/2022,Regular,7.6,114.61,2725531
10/28/2022,Overtime,0.72,16.21,2725531
10/28/2022,Regular,7.62,113.79,2726974
10/28/2022,Regular,6.9,104.05,2736334
10/28/2022,Regular,8,384.62,2735073
10/28/2022,Regular,8,346.15,2739168
10/28/2022,Regular,4.08,80.69,2726233
10/28/2022,Overtime,4.67,138.32,2726233
10/28/2022,Regular,8.33,149.5,2725648
10/28/2022,Regular,4.35,66.51,2727364
10/28/2022,Regular,7.22,137.12,2726987
10/28/2022,Overtime,0.78,22.33,2726987
10/28/2022,Regular,7.02,105.81,2726961
10/28/2022,Overtime,3.3,74.65,2727000
10/28/2022,Regular,5.28,79.67,2727000
10/28/2022,Regular,6.28,94.75,2725544
10/28/2022,Overtime,1.97,44.49,2725544
10/28/2022,Regular,7.75,116.87,2727715
10/28/2022,Overtime,3.57,157.29,2725505
10/28/2022,Regular,4.93,145.04,2725505
10/28/2022,Regular,7.9,175.85,2726168
10/28/2022,Overtime,0.1,3.34,2726168
10/28/2022,Regular,4.12,78.22,2741157
10/28/2022,Overtime,4.07,115.9,2741157
10/28/2022,Overtime,0.37,11.05,2726571
10/28/2022,Regular,7.88,158.38,2726571
10/28/2022,Overtime,0.45,12.83,2741144
10/28/2022,Regular,3.55,67.45,2741144
10/28/2022,Regular,7.73,116.62,2727013
10/28/2022,PTO,8,515.38,2727728
10/28/2022,Regular,2.98,62.92,2725388
10/28/2022,Overtime,6.02,190.34,2725388
10/28/2022,Overtime,0.37,9.87,2735021
10/28/2022,Regular,7.12,127.67,2735021
10/28/2022,Regular,8,615.38,2727767
10/28/2022,Regular,7.73,116.62,2727403
10/28/2022,Regular,0,0,2741105
10/28/2022,Regular,4.6,100.46,2725908
10/28/2022,Overtime,3.67,120.12,2725908
10/28/2022,Overtime,3.68,120.67,2726194
10/28/2022,Regular,4.42,96.46,2726194
10/28/2022,Regular,7.57,114.11,2727026
10/28/2022,Regular,5.55,110.72,2725557
10/28/2022,Overtime,3.73,111.72,2725557
10/28/2022,Regular,8,309.57,2727819
10/28/2022,Overtime,0.8,24.97,2725609
10/28/2022,Regular,7.22,150.18,2725609
10/28/2022,Regular,8.52,161.82,2746552
10/28/2022,Unpaid Time Off,8,0,2735047
10/28/2022,Regular,8.22,147.41,2727468
10/28/2022,Regular,7.72,115.29,2727052
10/28/2022,Regular,8.25,148.5,2745577
10/28/2022,Overtime,3.45,118.4,2726181
10/28/2022,Regular,4.6,105.25,2726181
10/28/2022,Regular,7.73,140.05,2725661
10/28/2022,Regular,8,238.46,2743263
10/28/2022,Regular,7.67,115.61,2727065
10/28/2022,Regular,7.67,115.61,2727078
10/28/2022,Regular,7.68,115.86,2727091
10/28/2022,Overtime,1.33,34.5,2727104
10/28/2022,Regular,7.02,121.04,2727104
10/28/2022,Regular,1.5,22.62,2727962
10/28/2022,PTO,2,30.16,2727117
10/28/2022,Unpaid Time Off,3,0,2727117
10/28/2022,Regular,5.13,101.43,2727130
10/28/2022,Overtime,2.98,88.43,2727130
10/28/2022,Overtime,2.33,80.08,2726532
10/28/2022,Regular,6.1,139.57,2726532
10/28/2022,Regular,8,269.23,2725518
10/28/2022,Regular,8,348.08,2729860
10/28/2022,Regular,8,211.54,2726714
10/28/2022,Regular,7.78,139.63,2725674
10/28/2022,Regular,8,120.64,2727884
10/28/2022,Unpaid Time Off,4,0,2725947
10/28/2022,PTO,4,78.28,2725947
10/28/2022,Overtime,1.03,29.99,2726337
10/28/2022,Regular,7.22,139.64,2726337
10/28/2022,Overtime,11.87,516.2,2742535
10/28/2022,Regular,6.05,119.55,2727143
10/28/2022,Overtime,1.95,57.8,2727143
10/28/2022,Overtime,3.28,93.58,2747046
10/28/2022,Regular,5.27,100.07,2747046
10/28/2022,Regular,7,141.96,2726506
10/28/2022,Overtime,5.17,157.17,2726506
10/28/2022,Regular,7.75,119.58,2727182
10/28/2022,Unpaid Time Off,8,0,2725934
10/28/2022,Overtime,2.92,103.38,2728937
10/28/2022,Regular,5.58,131.93,2728937
10/28/2022,Overtime,11.95,573.6,2745499
10/28/2022,Regular,0.82,26.13,2745499
10/28/2022,Overtime,3.27,111.03,2726038
10/28/2022,Regular,4.85,109.9,2726038
10/28/2022,Overtime,5.77,204.4,2726207
10/28/2022,Regular,2.5,59.08,2726207
10/28/2022,Regular,8,250.5,2726025
10/28/2022,Overtime,11.9,571.2,2747345
10/28/2022,Regular,0.9,28.8,2747345
10/28/2022,Regular,0.52,12.21,2725466
10/28/2022,Overtime,6.52,230.98,2725466
10/28/2022,PTO,2,47.26,2725466
10/28/2022,Overtime,1.12,30.05,2735138
10/28/2022,Regular,7,125.58,2735138
10/29/2022,Overtime,9.77,424.85,2742535
10/29/2022,Overtime,4.02,192.8,2745499
10/29/2022,Overtime,5.38,258.4,2747345
10/30/2022,Regular,8.6,169.94,2732213
10/30/2022,Regular,8.65,194.63,2726259
10/30/2022,Regular,9.05,183.53,2726389
10/30/2022,Regular,0,0,2735034
10/30/2022,Regular,8.45,166.97,2727702
10/30/2022,Regular,11.08,249.38,2737023
10/30/2022,Regular,8.57,200.46,2726246
10/30/2022,Regular,8.25,155.93,2726493
10/30/2022,PTO,8,143.52,2725752
10/30/2022,Regular,10.07,295.96,2727676
10/30/2022,Regular,11.97,273.8,2726558
10/30/2022,Regular,8.57,162.77,2746864
10/30/2022,Regular,8,119.52,2727429
10/30/2022,Regular,9.08,179.49,2726402
10/30/2022,Regular,8.75,191.1,2726285
10/30/2022,Regular,9.47,177.22,2726480
10/30/2022,Regular,8.48,161.18,2746877
10/30/2022,Regular,8.05,149.25,2737088
10/30/2022,Regular,9.63,184.67,2726428
10/31/2022,Regular,8,120.64,2727156
10/31/2022,Regular,8,258.49,2727832
10/31/2022,Regular,8,120.64,2727208
10/31/2022,Regular,8,196,2746942
10/31/2022,Regular,7.82,140.23,2725570
10/31/2022,Regular,7.9,172.54,2726090
10/31/2022,Regular,8.5,167.96,2732213
10/31/2022,Regular,8,237.94,2736269
10/31/2022,Regular,8.5,167.96,2736347
10/31/2022,Regular,8.17,157.21,2743042
10/31/2022,Regular,7.8,138.61,2725583
10/31/2022,Regular,7.7,118.81,2726766
10/31/2022,Regular,8.57,192.75,2726259
10/31/2022,Regular,8,119.52,2727221
10/31/2022,Regular,8,120.64,2727234
10/31/2022,Regular,9.92,223.13,2725739
10/31/2022,Regular,8.25,167.31,2726389
10/31/2022,Regular,8,384.62,2727845
10/31/2022,Regular,8,158.08,2725856
10/31/2022,Regular,8.2,160.47,2737036
10/31/2022,Regular,8,230.77,2726272
10/31/2022,Regular,8.2,189.42,2725921
10/31/2022,PTO,1,19.76,2729028
10/31/2022,Regular,7.6,150.18,2729028
10/31/2022,Regular,8.1,176.9,2725960
10/31/2022,Regular,7.87,141.13,2725596
10/31/2022,Regular,8.5,194.48,2725986
10/31/2022,Regular,8.05,174.12,2725973
10/31/2022,Regular,7.68,115.86,2726792
10/31/2022,Regular,8.03,158.98,2726298
10/31/2022,Regular,7.38,111.34,2726805
10/31/2022,Unpaid Time Off,8,0,2728989
10/31/2022,Unpaid Time Off,8,0,2727169
10/31/2022,Regular,8,121.84,2735034
10/31/2022,Regular,7.75,145.31,2742717
10/31/2022,Regular,8.18,157.53,2742288
10/31/2022,Regular,7.68,118.55,2726818
10/31/2022,Regular,8.38,163.48,2740637
10/31/2022,Regular,8,259.86,2725453
10/31/2022,Regular,9.07,179.16,2727702
10/31/2022,Regular,7.97,162.76,2702391
10/31/2022,Regular,7.8,117.54,2726623
10/31/2022,Regular,10.47,235.5,2737023
10/31/2022,Regular,8.25,148.5,2745551
10/31/2022,Regular,8,119.52,2727260
10/31/2022,Regular,8,230.77,2729041
10/31/2022,Regular,9.02,210.99,2726246
10/31/2022,Regular,8.45,207.03,2748866
10/31/2022,Regular,8.25,159.64,2726350
10/31/2022,PTO,8,168,2726415
10/31/2022,Regular,8.2,162.03,2726857
10/31/2022,Regular,7.67,115.61,2726896
10/31/2022,PTO,8,357.69,2731004
10/31/2022,Regular,8.23,156.43,2687402
10/31/2022,Regular,8.47,248.92,2725492
10/31/2022,Regular,7.5,113.1,2726909
10/31/2022,PTO,8,223.08,2725869
10/31/2022,Regular,7.98,144.58,2736321
10/31/2022,Regular,8.25,155.93,2726493
10/31/2022,Regular,8,353.85,2729964
10/31/2022,Regular,8.75,172.9,2726597
10/31/2022,Regular,8,234.18,2726155
10/31/2022,Regular,8.43,171.03,2726545
10/31/2022,Regular,8.63,164.03,2745564
10/31/2022,Regular,7.65,115.36,2726948
10/31/2022,Regular,10.95,233.45,2726441
10/31/2022,Regular,8.68,169.93,2735086
10/31/2022,Regular,8.15,184.68,2726012
10/31/2022,Regular,8.45,166.97,2726129
10/31/2022,Regular,8.43,171.03,2726584
10/31/2022,Regular,8,120.64,2727286
10/31/2022,Regular,7.73,115.54,2727689
10/31/2022,Regular,8.57,251.86,2727676
10/31/2022,PTO,8,315.44,2727858
10/31/2022,Regular,12.13,229.68,2725401
10/31/2022,Regular,8,328.82,2727806
10/31/2022,Regular,8,123.44,2727312
10/31/2022,Regular,8,123.44,2727325
10/31/2022,Regular,7.62,114.86,2726935
10/31/2022,Regular,0,0,2726558
10/31/2022,Regular,8.02,150.07,2736997
10/31/2022,Regular,0,0,2744719
10/31/2022,Regular,8.38,164.06,2725882
10/31/2022,Regular,8.75,166.25,2746864
10/31/2022,Regular,8.5,161.5,2741170
10/31/2022,Regular,8,120.64,2727338
10/31/2022,Regular,8.17,157.21,2742496
10/31/2022,PTO,8,143.52,2725700
10/31/2022,Regular,8.18,123.4,2725531
10/31/2022,Regular,7.62,113.79,2726974
10/31/2022,Regular,7.18,108.32,2736334
10/31/2022,Regular,8,384.62,2735073
10/31/2022,Regular,8,346.15,2739168
10/31/2022,Regular,8,119.52,2727429
10/31/2022,Unpaid Time Off,8,0,2726233
10/31/2022,Regular,7.95,142.62,2725648
10/31/2022,Regular,8.55,171,2744745
10/31/2022,Regular,8,158.08,2726402
10/31/2022,Regular,8,122.32,2727364
10/31/2022,Regular,8,152,2726987
10/31/2022,Regular,7.77,117.12,2726961
10/31/2022,Regular,8.13,122.65,2727000
10/31/2022,Regular,8.4,126.67,2725544
10/31/2022,Regular,8,120.64,2727715
10/31/2022,Regular,8.5,249.9,2725505
10/31/2022,Unpaid Time Off,2,0,2726285
10/31/2022,PTO,6,131.04,2726285
10/31/2022,Regular,8.95,170.05,2741157
10/31/2022,Regular,8.25,165.74,2726571
10/31/2022,Regular,8.12,156.25,2701806
10/31/2022,Regular,7.97,153.36,2710048
10/31/2022,Regular,8.83,167.83,2741144
10/31/2022,Regular,8.38,156.94,2726480
10/31/2022,Regular,7.8,117.62,2727013
10/31/2022,Regular,8,515.38,2727728
10/31/2022,Regular,9,189.81,2725388
10/31/2022,Regular,8.35,149.8,2735021
10/31/2022,Regular,8,615.38,2727767
10/31/2022,Regular,8,120.64,2727403
10/31/2022,Regular,8.5,185.64,2725908
10/31/2022,Regular,9.25,202.02,2726194
10/31/2022,Regular,7.6,114.61,2727026
10/31/2022,Regular,9,179.55,2725557
10/31/2022,Regular,9.08,183.94,2742561
10/31/2022,Regular,8.4,155.4,2742548
10/31/2022,Regular,8,309.57,2727819
10/31/2022,Regular,8.23,171.34,2725609
10/31/2022,Regular,8.52,161.82,2746552
10/31/2022,Unpaid Time Off,8,0,2735047
10/31/2022,Regular,8.32,158.02,2746877
10/31/2022,Regular,8.5,208.25,2746955
10/31/2022,Regular,7.83,140.53,2727468
10/31/2022,Regular,7.67,114.54,2727052
10/31/2022,Regular,7.98,143.7,2745577
10/31/2022,Regular,8.52,159.69,2741079
10/31/2022,Regular,12.2,279.14,2726181
10/31/2022,Regular,7.35,133.11,2725661
10/31/2022,Regular,8,238.46,2743263
10/31/2022,Regular,7.67,115.61,2727065
10/31/2022,Regular,7.67,115.61,2727078
10/31/2022,Regular,7.67,115.61,2727091
10/31/2022,Regular,7.95,137.14,2727104
10/31/2022,Regular,7.75,116.87,2727962
10/31/2022,Unpaid Time Off,8,0,2727117
10/31/2022,Regular,8.23,162.69,2727130
10/31/2022,PTO,8,183.04,2726532
10/31/2022,Regular,8,269.23,2725518
10/31/2022,Regular,12.05,223.41,2737088
10/31/2022,Regular,8,348.08,2729860
10/31/2022,Regular,8,211.54,2726714
10/31/2022,Regular,8,143.52,2725674
10/31/2022,Regular,7.7,116.12,2727884
10/31/2022,Regular,8.08,158.19,2725947
10/31/2022,Regular,7.98,154.48,2726337
10/31/2022,Regular,10.35,300.15,2742535
10/31/2022,Regular,8,158.08,2727143
10/31/2022,Regular,8.57,162.77,2747046
10/31/2022,Regular,8.25,167.31,2726506
10/31/2022,Regular,7.7,118.81,2727182
10/31/2022,Unpaid Time Off,8,0,2725934
10/31/2022,Regular,8.5,200.86,2728937
10/31/2022,Regular,9.53,305.07,2745499
10/31/2022,Regular,8.17,185.06,2726038
10/31/2022,Regular,9.83,232.36,2726207
10/31/2022,Regular,8,250.5,2726025
10/31/2022,Regular,9.55,305.6,2747345
10/31/2022,Regular,8.25,158.15,2726428
10/31/2022,Regular,9.73,230,2725466
10/31/2022,Regular,8.25,148.01,2735138
11/1/2022,Regular,8,120.64,2727156
11/1/2022,Regular,8,258.49,2727832
11/1/2022,Regular,8,120.64,2727208
11/1/2022,PTO,8,120.64,2727208
11/1/2022,Regular,7.07,173.13,2746942
11/1/2022,Regular,8.37,150.1,2725570
11/1/2022,Regular,7.93,173.26,2726090
11/1/2022,Regular,8.85,174.88,2732213
11/1/2022,Regular,8,237.94,2736269
11/1/2022,Regular,8.5,167.96,2736347
11/1/2022,Regular,6.63,127.69,2743042
11/1/2022,Regular,8.2,145.71,2725583
11/1/2022,Regular,8,123.44,2726766
11/1/2022,Regular,8.97,201.75,2726259
11/1/2022,Regular,8.42,125.75,2727221
11/1/2022,Regular,8.2,123.66,2727234
11/1/2022,Regular,10.08,226.88,2725739
11/1/2022,Regular,8.25,167.31,2726389
11/1/2022,Regular,8,384.62,2727845
11/1/2022,Regular,8,158.08,2725856
11/1/2022,Regular,1.43,28.05,2737036
11/1/2022,PTO,7,136.99,2737036
11/1/2022,Regular,8,230.77,2726272
11/1/2022,Regular,8.5,196.35,2725921
11/1/2022,Regular,4.5,88.92,2729028
11/1/2022,Regular,8.63,188.55,2725960
11/1/2022,Regular,7.88,141.43,2725596
11/1/2022,Regular,8.62,197.15,2725986
11/1/2022,Regular,8.63,186.74,2725973
11/1/2022,Regular,7.93,119.63,2726792
11/1/2022,Regular,8.37,165.58,2726298
11/1/2022,Regular,7.12,174.36,2746981
11/1/2022,Regular,7.93,119.63,2726805
11/1/2022,Unpaid Time Off,8,0,2728989
11/1/2022,PTO,8,156.56,2727169
11/1/2022,Regular,8,121.84,2735034
11/1/2022,Regular,8.47,158.75,2742717
11/1/2022,Regular,8.23,158.49,2742288
11/1/2022,Regular,7.93,122.41,2726818
11/1/2022,Regular,7.55,147.23,2740637
11/1/2022,Regular,8,259.86,2725453
11/1/2022,Regular,5.23,99.43,2748372
11/1/2022,Regular,8.63,170.59,2727702
11/1/2022,Regular,8,163.44,2702391
11/1/2022,PTO,8,120.55,2726623
11/1/2022,Regular,10.68,240.38,2737023
11/1/2022,Regular,8.25,148.5,2745551
11/1/2022,PTO,8,119.52,2727260
11/1/2022,Regular,8,230.77,2729041
11/1/2022,Regular,8.87,207.48,2726246
11/1/2022,Regular,8.1,198.45,2748866
11/1/2022,Regular,8.25,159.64,2726350
11/1/2022,Regular,8.25,173.25,2726415
11/1/2022,Regular,8.33,164.67,2726857
11/1/2022,Regular,7.93,119.63,2726896
11/1/2022,PTO,8,357.69,2731004
11/1/2022,Regular,9.05,171.95,2687402
11/1/2022,Regular,8.48,249.41,2725492
11/1/2022,Regular,7.77,117.12,2726909
11/1/2022,Regular,8,223.08,2725869
11/1/2022,Regular,7.93,143.67,2736321
11/1/2022,Regular,8.25,155.93,2726493
11/1/2022,Regular,8,353.85,2729964
11/1/2022,Regular,8.75,172.9,2726597
11/1/2022,Regular,8,234.18,2726155
11/1/2022,Regular,8.43,171.03,2726545
11/1/2022,Regular,8.77,166.57,2745564
11/1/2022,Regular,7.67,115.61,2726948
11/1/2022,Regular,8.25,175.89,2726441
11/1/2022,Regular,8.98,175.8,2735086
11/1/2022,Regular,8.5,192.61,2726012
11/1/2022,Regular,8.92,176.19,2726129
11/1/2022,Regular,8.98,182.18,2726584
11/1/2022,Regular,8,120.64,2727286
11/1/2022,Regular,7.83,117.03,2727689
11/1/2022,Regular,8.62,253.33,2727676
11/1/2022,PTO,8,315.44,2727858
11/1/2022,Regular,12.38,234.42,2725401
11/1/2022,Regular,8,328.82,2727806
11/1/2022,Regular,8,123.44,2727312
11/1/2022,Regular,8,123.44,2727325
11/1/2022,Regular,8,120.64,2726935
11/1/2022,Regular,8.25,188.76,2726558
11/1/2022,Regular,8.25,154.44,2736997
11/1/2022,Regular,0,0,2744719
11/1/2022,PTO,8,156.56,2725882
11/1/2022,Regular,8.75,166.25,2746864
11/1/2022,Regular,8.8,167.2,2741170
11/1/2022,Regular,8,120.64,2727338
11/1/2022,Regular,8.17,157.21,2742496
11/1/2022,PTO,8,199.84,2725427
11/1/2022,Regular,8.32,149.2,2725700
11/1/2022,Regular,8.53,128.68,2725531
11/1/2022,Regular,7.83,117.03,2726974
11/1/2022,Regular,8,120.64,2736334
11/1/2022,Regular,8,384.62,2735073
11/1/2022,Regular,8,346.15,2739168
11/1/2022,Regular,8,119.52,2727429
11/1/2022,Regular,8.87,175.21,2726233
11/1/2022,Regular,8.1,145.31,2725648
11/1/2022,Regular,7.65,153,2744745
11/1/2022,Regular,8,158.08,2726402
11/1/2022,Regular,8,122.32,2727364
11/1/2022,Regular,7.9,150.1,2726987
11/1/2022,Regular,8.13,122.65,2726961
11/1/2022,Regular,8.67,130.69,2727000
11/1/2022,PTO,8,120.64,2725544
11/1/2022,Regular,8,120.64,2727715
11/1/2022,PTO,8,235.2,2725505
11/1/2022,PTO,8,178.08,2726168
11/1/2022,Regular,8.75,191.1,2726285
11/1/2022,PTO,8,152,2741157
11/1/2022,Regular,8.35,167.75,2726571
11/1/2022,Regular,0,0,2701806
11/1/2022,Regular,8,154,2710048
11/1/2022,PTO,8,152,2741144
11/1/2022,Regular,8.6,160.99,2726480
11/1/2022,Regular,8,120.64,2727013
11/1/2022,Regular,8,515.38,2727728
11/1/2022,Regular,9,189.81,2725388
11/1/2022,Regular,8.5,152.49,2735021
11/1/2022,Regular,8,615.38,2727767
11/1/2022,Regular,8,120.64,2727403
11/1/2022,Regular,11.88,273.32,2741105
11/1/2022,Regular,8.5,185.64,2725908
11/1/2022,PTO,8,174.72,2726194
11/1/2022,Regular,8.12,122.4,2727026
11/1/2022,Regular,8.63,172.24,2725557
11/1/2022,Regular,9.08,183.94,2742561
11/1/2022,Regular,7.55,139.68,2742548
11/1/2022,Regular,8,309.57,2727819
11/1/2022,Regular,8.25,171.68,2725609
11/1/2022,Regular,8.5,161.5,2746552
11/1/2022,Unpaid Time Off,8,0,2735047
11/1/2022,Regular,8.62,163.72,2746877
11/1/2022,Regular,8.47,207.43,2746955
11/1/2022,Unpaid Time Off,8,0,2727468
11/1/2022,Regular,8,119.52,2727052
11/1/2022,Regular,8.25,148.5,2745577
11/1/2022,Regular,8.1,151.88,2741079
11/1/2022,Regular,12.03,275.32,2726181
11/1/2022,Regular,7.38,133.71,2725661
11/1/2022,Regular,8,238.46,2743263
11/1/2022,Regular,8,120.64,2727065
11/1/2022,Regular,8,120.64,2727078
11/1/2022,Regular,7.9,119.13,2727091
11/1/2022,Regular,8.33,143.75,2727104
11/1/2022,Regular,8,120.64,2727962
11/1/2022,Regular,7.68,115.86,2727117
